source_component	source_path	gene_id	gene_symbol	gene_name	chr	start	stop	n_snps	nparam	n	zstat	p	fdr	rank	bonferroni_significant	suggestive	gene_set	n_genes	TAL_percentile	top_celltype	top_celltype_percentile	evidence_class	locus_balanced_TAL_percentile_full	locus_balanced_TAL_percentile_conservative	leave_one_locus_out_min_TAL_percentile	interpretation
gene_results	results/tables/magma_genes.tsv	54503	ZDHHC13	zinc finger DHHC-type palmitoyltransferase 13	11	19138681	19197967	80	8	964200	-0.61318	0.73012	0.91647393403407	13795	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	8704	B4GALT2	beta-1,4-galactosyltransferase 2	1	44444874	44456843	15	4	951540	-0.61377	0.73032	0.916658532908089	13796	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	1743	DLST	dihydrolipoamide S-succinyltransferase	14	75348594	75370450	39	6	975370	-0.61406	0.73041	0.916705048923679	13797	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	54996	MTARC2	mitochondrial amidoxime reducing component 2	1	220921325	220958157	69	5	970190	-0.61432	0.7305	0.91675155819684	13798	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	23032	USP33	ubiquitin specific peptidase 33	1	78161672	78225564	34	5	964857	-0.61537	0.73084	0.916976588192684	13799	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	3860	KRT13	keratin 13	17	39657233	39661865	10	3	939625	-0.61543	0.73086	0.916976588192684	13800	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	7032	TFF2	trefoil factor 2	21	43766466	43771208	6	2	975370	-0.6155	0.73089	0.916976588192684	13801	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	9765	ZFYVE16	zinc finger FYVE-type containing 16	5	79703386	79775498	98	4	962087	-0.61554	0.7309	0.916976588192684	13802	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	138882	OR1N2	olfactory receptor family 1 subfamily N member 2	9	125315449	125316441	9	3	938524	-0.61571	0.73096	0.916976588192684	13803	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	10699	CORIN	corin, serine peptidase	4	47596015	47840395	416	24	961381	-0.61588	0.73101	0.916976588192684	13804	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	6482	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	8	134467091	134584697	275	45	952161	-0.616	0.73105	0.916976588192684	13805	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	2314	FLII	FLII actin remodeling protein	17	18148129	18162230	12	3	975370	-0.61643	0.7312	0.917067195713562	13806	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	286238	LINC02843	long intergenic non-protein coding RNA 2843	9	91243250	91267075	70	7	957497	-0.61672	0.73129	0.917067195713562	13807	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	7351	UCP2	uncoupling protein 2	11	73685716	73693889	3	2	915795	-0.61689	0.73135	0.917067195713562	13808	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	171389	NLRP6	NLR family pyrin domain containing 6	11	278570	285388	2	1	975370	-0.61707	0.7314	0.917067195713562	13809	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	55715	DOK4	docking protein 4	16	57505870	57520385	25	6	927394	-0.61718	0.73144	0.917067195713562	13810	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	9330	GTF3C3	general transcription factor IIIC subunit 3	2	197627756	197664492	24	7	940288	-0.61716	0.73144	0.917067195713562	13811	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	25839	COG4	component of oligomeric golgi complex 4	16	70514472	70557457	31	3	923482	-0.61742	0.73152	0.917101094700261	13812	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	57730	ANKRD36B	ankyrin repeat domain 36B	2	98109009	98206708	96	4	874837	-0.61769	0.73161	0.917147524795482	13813	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	168620	BHLHA15	basic helix-loop-helix family member a15	7	97840759	97844769	8	3	908348	-0.61817	0.73177	0.917227830618893	13814	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	10417	SPON2	spondin 2	4	1160720	1202750	43	11	937962	-0.61819	0.73178	0.917227830618893	13815	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	7249	TSC2	TSC complex subunit 2	16	2097472	2138713	15	5	880049	-0.61919	0.73211	0.917552565475329	13816	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	445582	POTEE	POTE ankyrin domain family member E	2	131975924	132022944	5	1	975370	-0.61957	0.73223	0.917552565475329	13817	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	3578	IL9	interleukin 9	5	135227935	135231516	2	1	847785	-0.61986	0.73232	0.917552565475329	13818	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	56970	ATXN7L3	ataxin 7 like 3	17	42269173	42275747	2	1	975370	-0.61987	0.73233	0.917552565475329	13819	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	5635	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1	17	74306868	74379970	147	19	948278	-0.62	0.73237	0.917552565475329	13820	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	5830	PEX5	peroxisomal biogenesis factor 5	12	7341759	7371170	46	4	963714	-0.62007	0.73239	0.917552565475329	13821	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	219670	ENKUR	enkurin, TRPC channel interacting protein	10	25270908	25351208	69	3	961311	-0.62011	0.73241	0.917552565475329	13822	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	5984	RFC4	replication factor C subunit 4	3	186507681	186524484	23	3	952058	-0.62042	0.73251	0.917611456268538	13823	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	51606	ATP6V1H	ATPase H+ transporting V1 subunit H	8	54628103	54756099	94	4	957720	-0.6206	0.73257	0.917620234375	13824	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	123872	DNAAF1	dynein axonemal assembly factor 1	16	84178865	84211524	65	11	943948	-0.62135	0.73281	0.917854463652803	13825	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	94104	PAXBP1	PAX3 and PAX7 binding protein 1	21	34106210	34144169	29	6	944555	-0.62166	0.73292	0.917893260052068	13826	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	169270	ZNF596	zinc finger protein 596	8	182200	197339	27	6	948892	-0.62193	0.733	0.917893260052068	13827	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	2848	GPR25	G protein-coupled receptor 25	1	200842083	200843306	1	1	975370	-0.62191	0.733	0.917893260052068	13828	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	26074	CFAP61	cilia and flagella associated protein 61	20	20033158	20341359	701	40	962296	-0.62255	0.73321	0.918089837298431	13829	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	5153	PDE1B	phosphodiesterase 1B	12	54943177	54973023	45	10	959483	-0.62289	0.73332	0.918157394259273	13830	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	114805	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13	2	154728426	155310489	1269	40	959496	-0.62305	0.73337	0.918157394259273	13831	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	116461	TSEN15	tRNA splicing endonuclease subunit 15	1	184020811	184043346	17	4	954343	-0.6234	0.73349	0.918184748139047	13832	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	728888	NPIPB11	nuclear pore complex interacting protein family member B11	16	29392624	29421669	12	4	796644	-0.62366	0.73357	0.918184748139047	13833	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	79753	SNIP1	Smad nuclear interacting protein 1	1	38000050	38019945	28	6	972640	-0.62379	0.73362	0.918184748139047	13834	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	151987	PPP4R2	protein phosphatase 4 regulatory subunit 2	3	73045985	73118349	164	6	952018	-0.62394	0.73367	0.918184748139047	13835	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	10026	PIGK	phosphatidylinositol glycan anchor biosynthesis class K	1	77554666	77685132	242	17	958913	-0.62403	0.73369	0.918184748139047	13836	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	54020	SLC37A1	solute carrier family 37 member 1	21	43919742	44001550	169	16	957545	-0.62407	0.73371	0.918184748139047	13837	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	126282	TNFAIP8L1	TNF alpha induced protein 8 like 1	19	4639527	4655580	31	7	963839	-0.62457	0.73387	0.918203355006502	13838	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	23357	ANGEL1	angel homolog 1	14	77248076	77292606	59	10	940753	-0.62462	0.73389	0.918203355006502	13839	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	53828	FXYD4	FXYD domain containing ion transport regulator 4	10	43867092	43871783	8	3	953029	-0.62486	0.73397	0.918203355006502	13840	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	2993	GYPA	glycophorin A (MNS blood group)	4	145030456	145061904	54	7	968751	-0.62494	0.73399	0.918203355006502	13841	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	578	BAK1	BCL2 antagonist/killer 1	6	33540323	33548072	17	4	939333	-0.62493	0.73399	0.918203355006502	13842	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	6297	SALL2	spalt like transcription factor 2	14	21989231	22005337	15	3	963455	-0.6253	0.73411	0.918230667244367	13843	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	51182	HSPA14	heat shock protein family A (Hsp70) member 14	10	14880159	14913740	31	6	953142	-0.6254	0.73415	0.918230667244367	13844	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	57569	ARHGAP20	Rho GTPase activating protein 20	11	110447759	110583912	235	17	960489	-0.62557	0.7342	0.918230667244367	13845	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	606495	CYB5RL	cytochrome b5 reductase like	1	54638009	54665746	35	9	936733	-0.62566	0.73423	0.918230667244367	13846	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	11259	FILIP1L	filamin A interacting protein 1 like	3	99551988	99833349	219	14	963015	-0.62586	0.7343	0.918230667244367	13847	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	645432	ARRDC5	arrestin domain containing 5	19	4890449	4902879	22	5	902255	-0.62597	0.73433	0.918230667244367	13848	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	6888	TALDO1	transaldolase 1	11	747417	765024	13	4	947874	-0.62647	0.7345	0.918270454742313	13849	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	1108	CHD4	chromodomain helicase DNA binding protein 4	12	6679248	6716551	49	5	927953	-0.62672	0.73458	0.918270454742313	13850	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	126070	ZNF440	zinc finger protein 440	19	11925099	11946016	52	2	954748	-0.62682	0.73461	0.918270454742313	13851	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	2801	GOLGA2	golgin A2	9	131018108	131038286	18	2	975370	-0.62689	0.73464	0.918270454742313	13852	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	813	CALU	calumenin	7	128379346	128413477	58	5	963044	-0.62701	0.73468	0.918270454742313	13853	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	8941	CDK5R2	cyclin dependent kinase 5 regulatory subunit 2	2	219824350	219826877	4	1	930689	-0.62704	0.73468	0.918270454742313	13854	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	54968	TMEM70	transmembrane protein 70	8	74888377	74895018	17	2	943830	-0.62799	0.73499	0.918493808527523	13855	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	134860	TAAR9	trace amine associated receptor 9	6	132859427	132860475	2	1	975370	-0.62818	0.73506	0.918493808527523	13856	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	5000	ORC4	origin recognition complex subunit 4	2	148687966	148779173	84	4	960476	-0.62822	0.73507	0.918493808527523	13857	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	101928603	ARMH2	armadillo like helical domain containing 2	6	24797563	24799540	4	2	975370	-0.62825	0.73508	0.918493808527523	13858	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	2641	GCG	glucagon	2	162999379	163008914	8	1	953029	-0.62841	0.73513	0.918493808527523	13859	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	256309	CCDC110	coiled-coil domain containing 110	4	186366336	186392913	60	17	948992	-0.62868	0.73522	0.918493808527523	13860	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	84079	ANKRD27	ankyrin repeat domain 27	19	33087907	33166102	299	12	964953	-0.6287	0.73523	0.918493808527523	13861	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	9830	TRIM14	tripartite motif containing 14	9	100798071	100881695	115	12	946066	-0.62889	0.73529	0.918502498917905	13862	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	2119	ETV5	ETS variant transcription factor 5	3	185764106	185826901	71	8	955232	-0.62939	0.73545	0.918558228994466	13863	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	9217	VAPB	VAMP associated protein B and C	20	56964175	57026157	106	11	926717	-0.62954	0.7355	0.918558228994466	13864	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	257062	CATSPERD	cation channel sperm associated auxiliary subunit delta	19	5720688	5778742	94	19	918879	-0.6298	0.73559	0.918558228994466	13865	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	9487	PIGL	phosphatidylinositol glycan anchor biosynthesis class L	17	16120509	16230098	145	11	954416	-0.62981	0.73559	0.918558228994466	13866	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	285550	FAM200B	family with sequence similarity 200 member B	4	15683352	15692070	10	3	939625	-0.62983	0.7356	0.918558228994466	13867	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	147645	VSIG10L	V-set and immunoglobulin domain containing 10 like	19	51834795	51845378	18	4	905865	-0.63023	0.73573	0.918558228994466	13868	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	64184	EDDM3B	epididymal protein 3B	14	21236586	21239107	12	4	960476	-0.63058	0.73584	0.918558228994466	13869	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	9905	SGSM2	small G protein signaling modulator 2	17	2240806	2284353	102	15	943081	-0.63061	0.73585	0.918558228994466	13870	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	143630	UBQLNL	ubiquilin like	11	5535623	5537956	8	1	953029	-0.63079	0.73591	0.918558228994466	13871	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	23765	IL17RA	interleukin 17 receptor A	22	17565849	17596584	52	14	963589	-0.63126	0.73606	0.918558228994466	13872	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	122961	ISCA2	iron-sulfur cluster assembly 2	14	74960423	74962271	2	1	975370	-0.63149	0.73614	0.918558228994466	13873	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	345611	IRGM	immunity related GTPase M	5	150226085	150228231	22	2	950998	-0.6317	0.73621	0.918558228994466	13874	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	56949	XAB2	XPA binding protein 2	19	7684411	7694439	19	4	943127	-0.63186	0.73626	0.918558228994466	13875	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	162998	OR7D2	olfactory receptor family 7 subfamily D member 2	19	9296270	9299493	5	2	903880	-0.63224	0.73639	0.918558228994466	13876	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	7365	UGT2B10	UDP glucuronosyltransferase family 2 member B10	4	69681713	69697741	29	4	923430	-0.63239	0.73643	0.918558228994466	13877	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	57134	MAN1C1	mannosidase alpha class 1C member 1	1	25943959	26111258	197	20	958132	-0.63251	0.73647	0.918558228994466	13878	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	56892	TCIM	transcriptional and immune response regulator	8	40010987	40012827	1	1	975370	-0.63259	0.7365	0.918558228994466	13879	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	11320	MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A	2	99235569	99347589	186	21	965900	-0.63264	0.73651	0.918558228994466	13880	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	27332	ZNF638	zinc finger protein 638	2	71503729	71662191	280	15	954771	-0.63262	0.73651	0.918558228994466	13881	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	84618	NT5C1A	5'-nucleotidase, cytosolic IA	1	40124793	40137710	14	5	937072	-0.63301	0.73664	0.918558228994466	13882	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	164633	CABP7	calcium binding protein 7	22	30116344	30127822	23	5	948734	-0.63333	0.73674	0.918558228994466	13883	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	11322	TMC6	transmembrane channel like 6	17	76108999	76128488	36	13	920759	-0.63338	0.73676	0.918558228994466	13884	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	84319	CMSS1	cms1 ribosomal small subunit homolog	3	99536678	99897476	271	12	962561	-0.63348	0.73679	0.918558228994466	13885	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	5694	PSMB6	proteasome 20S subunit beta 6	17	4699439	4701798	7	3	949838	-0.63365	0.73685	0.918558228994466	13886	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	339779	PRR30	proline rich 30	2	27359715	27362332	3	1	975370	-0.63377	0.73688	0.918558228994466	13887	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	3099	HK2	hexokinase 2	2	75059782	75120481	130	22	965158	-0.63396	0.73695	0.918558228994466	13888	FALSE	FALSE										
gene_results	results/tables/magma_genes.tsv	1116	CHI3L1	chitinase 3 like 1	1	203148059	203155978	20	4	975370	-0.63411	0.737	0.918558228994466	13889	FALSE	FALSE										
